seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
52800.0,32.0,37.0,1.93,-200.0,-155.0,19.0,0.0,-55.8,-124.0,34.1,10.5,51.3,51.1,37.5,38.0,sae_analysis/out/env_imgs/seed52752_step32_timestep62_actionInput.png,sae_analysis/out/env_imgs/seed52752_step32_timestep62_actionOutput.png
52800.0,32.0,42.0,1.83,-200.0,-155.0,19.0,0.0,-64.3,-34.7,2.62,20.7,44.8,45.1,33.1,32.3,sae_analysis/out/env_imgs/seed52752_step32_timestep57_actionInput.png,sae_analysis/out/env_imgs/seed52752_step32_timestep57_actionOutput.png
52800.0,32.0,46.0,1.79,-200.0,-155.0,19.0,0.0,-88.2,-105.0,8.04,7.31,47.9,49.0,34.3,37.5,sae_analysis/out/env_imgs/seed52752_step32_timestep53_actionInput.png,sae_analysis/out/env_imgs/seed52752_step32_timestep53_actionOutput.png
78500.0,152.0,49.0,1.77,-0.293,44.7,3.59,2.0,-37.6,-136.0,61.8,41.7,35.6,30.9,34.8,29.8,sae_analysis/out/env_imgs/seed78540_step152_timestep50_actionInput.png,sae_analysis/out/env_imgs/seed78540_step152_timestep50_actionOutput.png
30600.0,64.0,49.0,1.76,7.04,52.0,22.9,7.0,-37.8,-48.3,57.1,52.4,43.4,46.6,38.8,42.9,sae_analysis/out/env_imgs/seed30608_step64_timestep50_actionInput.png,sae_analysis/out/env_imgs/seed30608_step64_timestep50_actionOutput.png
23200.0,120.0,31.0,1.75,52.6,97.6,4.43,5.0,98.9,118.0,46.1,31.0,47.9,44.6,48.5,45.8,sae_analysis/out/env_imgs/seed23167_step120_timestep68_actionInput.png,sae_analysis/out/env_imgs/seed23167_step120_timestep68_actionOutput.png
30600.0,64.0,30.0,1.75,7.04,52.0,22.9,7.0,6.39,-1.9,61.2,90.5,58.9,60.4,54.5,58.8,sae_analysis/out/env_imgs/seed30608_step64_timestep69_actionInput.png,sae_analysis/out/env_imgs/seed30608_step64_timestep69_actionOutput.png
89200.0,184.0,39.0,1.74,-1.71,43.3,8.71,4.0,-292.0,-346.0,76.4,64.8,43.6,42.3,41.4,40.3,sae_analysis/out/env_imgs/seed89203_step184_timestep60_actionInput.png,sae_analysis/out/env_imgs/seed89203_step184_timestep60_actionOutput.png
52800.0,32.0,40.0,1.73,-200.0,-155.0,19.0,0.0,-68.5,-34.6,12.3,17.0,51.9,48.1,38.5,36.4,sae_analysis/out/env_imgs/seed52752_step32_timestep59_actionInput.png,sae_analysis/out/env_imgs/seed52752_step32_timestep59_actionOutput.png
49400.0,120.0,60.0,1.71,-0.801,44.2,25.6,5.0,-37.1,-60.0,90.7,78.3,39.3,42.0,48.0,49.2,sae_analysis/out/env_imgs/seed49442_step120_timestep39_actionInput.png,sae_analysis/out/env_imgs/seed49442_step120_timestep39_actionOutput.png
49400.0,144.0,53.0,1.69,3.33,48.3,27.3,0.0,169.0,131.0,49.2,54.9,34.6,35.3,39.4,40.2,sae_analysis/out/env_imgs/seed49442_step144_timestep46_actionInput.png,sae_analysis/out/env_imgs/seed49442_step144_timestep46_actionOutput.png
30600.0,64.0,29.0,1.68,7.04,52.0,22.9,7.0,-13.6,6.39,50.7,61.2,56.2,58.9,53.2,54.5,sae_analysis/out/env_imgs/seed30608_step64_timestep70_actionInput.png,sae_analysis/out/env_imgs/seed30608_step64_timestep70_actionOutput.png
89200.0,184.0,38.0,1.66,-1.71,43.3,8.71,4.0,-336.0,-292.0,54.6,76.4,44.0,43.6,42.3,41.4,sae_analysis/out/env_imgs/seed89203_step184_timestep61_actionInput.png,sae_analysis/out/env_imgs/seed89203_step184_timestep61_actionOutput.png
49400.0,144.0,63.0,1.65,3.33,48.3,27.3,0.0,170.0,167.0,10.9,18.5,23.5,22.4,27.1,26.0,sae_analysis/out/env_imgs/seed49442_step144_timestep36_actionInput.png,sae_analysis/out/env_imgs/seed49442_step144_timestep36_actionOutput.png
60600.0,152.0,25.0,1.65,-0.206,44.8,4.46,8.0,89.2,186.0,76.5,73.4,44.2,42.6,42.8,41.1,sae_analysis/out/env_imgs/seed60596_step152_timestep74_actionInput.png,sae_analysis/out/env_imgs/seed60596_step152_timestep74_actionOutput.png
84000.0,200.0,60.0,1.64,-2.31,42.7,4.95,2.0,48.7,24.2,34.2,28.1,37.4,34.0,37.3,34.2,sae_analysis/out/env_imgs/seed84003_step200_timestep39_actionInput.png,sae_analysis/out/env_imgs/seed84003_step200_timestep39_actionOutput.png
78500.0,152.0,44.0,1.64,-0.293,44.7,3.59,2.0,-123.0,-75.6,93.6,86.9,44.7,39.8,43.5,38.9,sae_analysis/out/env_imgs/seed78540_step152_timestep55_actionInput.png,sae_analysis/out/env_imgs/seed78540_step152_timestep55_actionOutput.png
10300.0,176.0,49.0,1.63,10.4,55.4,3.0,8.0,-160.0,-159.0,62.4,76.7,43.3,41.2,42.2,40.0,sae_analysis/out/env_imgs/seed10301_step176_timestep50_actionInput.png,sae_analysis/out/env_imgs/seed10301_step176_timestep50_actionOutput.png
86200.0,104.0,40.0,1.62,3.58,48.6,7.69,2.0,149.0,179.0,37.8,38.8,45.6,41.0,47.3,43.2,sae_analysis/out/env_imgs/seed86172_step104_timestep59_actionInput.png,sae_analysis/out/env_imgs/seed86172_step104_timestep59_actionOutput.png
86200.0,192.0,72.0,1.62,10.5,55.5,6.79,1.0,-57.1,-25.7,52.2,34.9,27.5,25.3,24.4,22.6,sae_analysis/out/env_imgs/seed86172_step192_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed86172_step192_timestep27_actionOutput.png
